[2025-03-17T19:01:20.652Z] INFO: Login attempt from IP: ::1 with phone: 9673263120
[2025-03-17T19:01:20.656Z] INFO: [SUCCESS] POST /login | IP: ::1 | Status: 200 | Duration: 529ms
[2025-03-17T19:01:32.008Z] INFO: [SUCCESS] POST /login | IP: ::1 | Status: 200 | Duration: 390ms
[2025-03-17T19:01:34.422Z] INFO: [SUCCESS] POST /login | IP: ::1 | Status: 200 | Duration: 372ms
[2025-03-17T19:01:51.873Z] ERROR: [FAILED] POST /api/v1/emr/job | IP: ::1 | Status: 500 | Duration: 103ms
[2025-03-17T19:02:02.095Z] INFO: [SUCCESS] POST /job | IP: ::1 | Status: 200 | Duration: 198ms
[2025-03-17T19:02:31.685Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 400 | Duration: 478ms
[2025-03-17T19:02:44.352Z] INFO: [SUCCESS] GET /?limit=10&page=1&sortBy=createdAt&sortType=dsc | IP: ::1 | Status: 200 | Duration: 94ms
[2025-03-17T19:03:01.274Z] INFO: [SUCCESS] GET /?limit=10&page=1&sortBy=createdAt&sortType=asc | IP: ::1 | Status: 200 | Duration: 95ms
[2025-03-17T19:03:38.690Z] INFO: [SUCCESS] GET /search?q=purnagad&page=1&limit=10&sortBy=closeDate&sortType=asc | IP: ::1 | Status: 200 | Duration: 518ms
[2025-03-17T19:03:45.050Z] INFO: [SUCCESS] GET /search?q=jio&page=1&limit=10&sortBy=closeDate&sortType=asc | IP: ::1 | Status: 200 | Duration: 551ms
[2025-03-17T19:04:13.471Z] INFO: [SUCCESS] PATCH /job/toggle/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 200 | Duration: 210ms
[2025-03-17T19:04:19.577Z] INFO: [SUCCESS] GET /?limit=10&page=1&sortBy=createdAt&sortType=asc | IP: ::1 | Status: 200 | Duration: 113ms
[2025-03-17T19:04:30.093Z] INFO: [SUCCESS] GET /?limit=10&page=1&sortBy=createdAt&sortType=desc | IP: ::1 | Status: 200 | Duration: 106ms
[2025-03-17T19:04:40.732Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 400 | Duration: 466ms
[2025-03-17T19:05:27.166Z] INFO: [SUCCESS] POST /job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 201 | Duration: 3911ms
[2025-03-17T19:10:40.590Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 500 | Duration: 390ms
[2025-03-17T19:12:02.824Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 500 | Duration: 403ms
[2025-03-17T19:12:07.808Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 500 | Duration: 378ms
[2025-03-17T19:14:14.970Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 500 | Duration: 399ms
[2025-03-17T19:15:47.383Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 500 | Duration: 351ms
[2025-03-17T19:16:04.002Z] INFO: [SUCCESS] POST /job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 201 | Duration: 3695ms
[2025-03-18T06:14:44.571Z] INFO: Login attempt from IP: ::1 with phone: 9673263120
[2025-03-18T06:14:44.581Z] INFO: [SUCCESS] POST /login | IP: ::1 | Status: 200 | Duration: 750ms
[2025-03-18T06:15:21.241Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 500 | Duration: 602ms
[2025-03-18T06:17:52.508Z] ERROR: [FAILED] POST /api/v1/emp/job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 500 | Duration: 575ms
[2025-03-18T06:18:04.846Z] INFO: [SUCCESS] POST /job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 201 | Duration: 1442ms
[2025-03-18T06:45:19.534Z] INFO: [SUCCESS] POST /job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 201 | Duration: 975ms
[2025-03-18T06:49:31.547Z] INFO: [SUCCESS] POST /job/67d871aa278ea1b133c71f7f | IP: ::1 | Status: 201 | Duration: 1469ms
